Datetime,Tweet Url,Text,Username,preprocessed_text,Label
2023-02-28 09:18:41+00:00,https://twitter.com/shiraathania/status/1630497707281485830,pak ganjar hebat criminal minds breaking bad the big bang theory giselle hospital playlist aliran jam morn selena scoopy teja abby choi okin jk live garpitnya ariel tatum zara mbanking bca putri ls,shiraathania,ganjar hebat crimin mind break bad the big bang theori gisel hospit playlist aliran jam morn selena scoopi teja abbi choi okin jk live garpitnya ariel tatum zara mbank bca putri ls,0
2023-03-13 04:18:31+00:00,https://twitter.com/surya0377/status/1635133210844864512,user lho bajingan itu sebutan orang yg gk tau diri bos maling itu pencuri dan sesuai data semuanya melekat di user,surya0377,user lho bajingan sebutan orang yg gk tau bo male pencuri sesuai data melekat user,1
2023-01-08 11:22:21+00:00,https://twitter.com/Edelweis_jesi/status/1612047050564308993,prabowo perintahkan kader agar tidak menyakiti orang lain,Edelweis_jesi,prabowo perintahkan kader menyak orang,0
2023-03-13 03:06:01+00:00,https://twitter.com/indonhargamati/status/1635114965609893890,user padahal udah dikasih terjemahan tapi masih tolol juga ini pr besar utk pak anies kelak mencerdaskan kehidupan bangsa,indonhargamati,user udah dikasih terjemahan tolol pr utk ani kelak mencerdaskan kehidupan bangsa,1
2023-03-12 17:21:36+00:00,https://twitter.com/AndromedaMcfc/status/1634967893069926400,cebong pki kasta rendah andalan fitnah basi kalo udah mentok tuh ganjar bokep lo urusin tu gak ada yg mau nyalonin si omes,AndromedaMcfc,cebong pki kasta rendah andalan fitnah basi kalo udah mentok tuh ganjar bokep lo urusin tu gak yg nyalonin si ome,1
2023-03-12 22:32:22+00:00,https://twitter.com/MFetih2/status/1635046097923231745,iq cebi kenapa pada rendah ya membandingkan wilayah yg sangat luas dan penduduk yg sangat buanyak dengan wilayah yg luasnya tdk ada separohnya dari jateng kamu sebaiknya banyak baca buku jgn kebanyakan makan nasi lengkuas ya gak enak kan dng terus,MFetih2,iq cebi rendah ya membandingkan wilayah yg lua penduduk yg buanyak wilayah yg luasnya tdk separohnya jateng baca buku jgn kebanyakan makan nasi lengkua ya gak enak dng,0
2023-03-13 04:08:44+00:00,https://twitter.com/Yantidaryanti/status/1635130749530828803,user menurutku komen pak user takabur nyinyir melecehkan pemerintah pusat padahal kebijakannya melanggar hukum komen pak user rendah hati tdk nyinyir obyektif solutif ditunggu komen anda mba tatak atas perbandingan ke pejabat tsb,Yantidaryanti,user menurutku komen user takabur nyinyir melecehkan pemerintah pusat kebijakannya melanggar hukum komen user rendah hati tdk nyinyir obyektif solutif ditunggu komen mba tatak perbandingan pejabat tsb,1
2023-03-13 06:11:53+00:00,https://twitter.com/Rolling25855928/status/1635161739301105664,yang lebih parah lagi pamer tugu peti mati covid dengan bangga,Rolling25855928,parah pamer tugu peti mati covid bangga,0
2023-03-13 08:22:32+00:00,https://twitter.com/niar_masseno/status/1635194618387259392,alhamdulillah mereka orang baik dan cerdas sedang berkumpul lgi,niar_masseno,alhamdulillah orang cerda berkumpul lgi,0
2023-02-19 18:00:24+00:00,https://twitter.com/alexanderysq9/status/1627367509824536576,chotimah doang yg tidak setuju prabowo gabung kalian tau siapa mereka siapa lagi klo bukan kadrun,alexanderysq9,chotimah doang yg setuju prabowo gabung tau klo kadrun,0
2023-03-13 05:38:03+00:00,https://twitter.com/SulistyaniDs/status/1635153224905953282,user omong ndambleh doang sama org aseng tanda tak punya prestasi gedabrus tok ini yg katanya lulusan luar weladalah malu,SulistyaniDs,user omong ndambleh doang org aseng tanda prestasi gedabru tok yg lulusan weladalah malu,1
2023-01-09 03:40:03+00:00,https://twitter.com/wahananewsdotco/status/1612293095202385920,didampingi prabowo presiden jokowi sambut pm malaysia anwar ibrahim,wahananewsdotco,didampingi prabowo presiden jokowi sambut pm malaysia anwar ibrahim,0
2023-01-08 13:02:17+00:00,https://twitter.com/HendryS84858335/status/1612072198361219073,achmadi ayo trssemakin di poles semakin kayak setan si bapak politik identitas ini surveynya semakin jauh ke bawah meninggalkan prabowo,HendryS84858335,achmadi ayo trssemakin pole kayak setan si politik identita surveynya meninggalkan prabowo,1
2023-03-12 09:46:26+00:00,https://twitter.com/YusupAbadie/status/1634853346384416768,selama ahok jadi komisaris utama pertamina kebakaran nul kerja ahok apa,YusupAbadie,ahok komisari utama pertamina kebakaran nul kerja ahok,1
2023-01-09 07:42:45+00:00,https://twitter.com/AliyaSyahril/status/1612354172288126977,kabar tuips berdasar riset uniknya banyak pendukung jokowi dipastikan akan memindahkan dukungannya pada prabowo subianto prabowo lebih baik indonesia terus maju,AliyaSyahril,kabar tuip berdasar riset uniknya pendukung jokowi memindahkan dukungannya prabowo subianto prabowo indonesia maju,0
2023-02-19 15:54:08+00:00,https://twitter.com/NFaisal07/status/1627335733920043009,oma ermi wedoks yang pasti prabowo puan bong,NFaisal07,oma ermi wedok prabowo puan bong,1
2023-02-19 20:30:37+00:00,https://twitter.com/Gatot34086627/status/1627405314290221056,yg gue heran jg kenapa prabowo mau melanjutkanwkwkwk,Gatot34086627,yg gue heran jg prabowo melanjutkanwkwkwk,0
2023-03-12 15:40:42+00:00,https://twitter.com/weedinglaa/status/1634942499100958720,mabok lem aibon lupa diri kah mrk,weedinglaa,mabok lem aibon lupa kah mrk,0
2023-03-13 05:57:04+00:00,https://twitter.com/Ndo861/status/1635158010497728515,oh ya wajar ibu risih terus terhadap anies wong ibu pro kaya partai anak muda yg onoh hehehe yaa anies rakyat biasa biarkan saja di mau berbicara apa ibu juga bebas mau bicara apa soal anies atau pemerintah atau juga saudara ibu sendiri,Ndo861,oh ya wajar risih ani pro kaya partai anak muda yg onoh heheh yaa ani rakyat biarkan berbicara beba bicara ani pemerintah saudara,0
2023-03-12 12:48:36+00:00,https://twitter.com/adekoedin3/status/1634899189669965824,prestasi yg bisa membayar hutang pilkadanya ya,adekoedin3,prestasi yg membayar hutang pilkadanya ya,0
2023-02-19 17:19:05+00:00,https://twitter.com/vinanrsymla_/status/1627357115055759360,pak mardiono tadi menyampaikan pinjem dulu sandinya pak prabowo bilang ke pak bahlil begini jangan provokasi jangan provokasi kata sandiaga capres pemilu dekade terusmajubersamaprabowo mendingprabowo lebih baik prabowo,vinanrsymla_,mardiono pinjem sandinya prabowo bilang bahlil provokasi provokasi sandiaga capr pemilu dekad terusmajubersamaprabowo mendingprabowo prabowo,0
2023-03-13 04:40:31+00:00,https://twitter.com/lintang30648481/status/1635138746109788160,user karya dan hasil kerja user,lintang30648481,user karya hasil kerja user,0
2023-03-13 02:21:30+00:00,https://twitter.com/anandadeann/status/1635103763630551041,user anies kagak punya prestasi alias zonk pagiii merapi bali perempuan bangsa,anandadeann,user ani kagak prestasi alia zonk pagiii merapi bali perempuan bangsa,1
2023-03-12 22:29:49+00:00,https://twitter.com/rakyat_bawah7/status/1635045457633366018,followers jt kok sedikit yg nge like pak why,rakyat_bawah7,follow jt yg nge like whi,0
2023-02-16 23:38:09+00:00,https://twitter.com/luckylucky0971/status/1626365346038059008,selamat pagi dari elang muda angkatan udara buat menteri pertahanan ri bapak prabowo subianto tniau,luckylucky0971,selamat pagi elang muda angkatan udara menteri pertahanan ri prabowo subianto tniau,0
2023-02-16 23:04:05+00:00,https://twitter.com/Naszubeiry/status/1626356770859012096,kasi nama relawannya kuman kucing mania gmana pak biar makin meoongggg,Naszubeiry,kasi nama relawannya kuman kuce mania gmana biar meoongggg,1
2023-03-13 02:43:53+00:00,https://twitter.com/toloose25/status/1635109397755224065,user lah eleganya dimana dia udah keburu malu sampe muka pucet saat ditanya msh akan melakukan politik identitas dan politisasi agama utk pilpres berarti user menang pilgub krn kelicikannya malu punya president wana be kl seluruh dunia punya dna licik,toloose25,user eleganya dimana udah keburu malu samp muka pucet msh politik identita politisasi agama utk pilpr user menang pilgub krn kelicikannya malu presid wana be kl dunia dna licik,1
2022-12-07 01:50:16+00:00,https://twitter.com/gabediarmond/status/1600306668927320064,yang dilihat kadrun cuman dari sisi pengembang sisi geografisnya kagak dilihat utk mencegah arus air laut masuk ke pesisir si gembel yaman nolak reklamasi cuman biar asak beda dg ahok nyatanya di ancol istilah reklamasi diganti perluasan daratan manusia munafik,gabediarmond,kadrun cuman sisi pengembang sisi geografisnya kagak utk mencegah aru air laut masuk pesisir si gembel yaman nolak reklamasi cuman biar asak beda dg ahok ancol istilah reklamasi diganti perluasan daratan manusia munafik,1
2023-02-19 17:07:24+00:00,https://twitter.com/actual4e4/status/1627354174190149632,kita hindari perpecahan antara anak bangsa sebagaimana itu wantiwantinya pak prabowo sambungnya habiburokhman menyebut acara hut gerindra ke tersebut dihadiri oleh masyarakat jakarta timur sebanyak ribu orang selain deklarasi pemilu damai,actual4e4,hindari perpecahan anak bangsa wantiwantinya prabowo sambungnya habiburokhman menyebut acara hut gerindra dihadiri masyarakat jakarta timur ribu orang deklarasi pemilu damai,0
2023-03-12 22:39:15+00:00,https://twitter.com/pembualndeso/status/1635047832880291842,kenapa sumber medianya dicrop atau linknya mana yaaa karena anda bermaksud memfitnah sila googling pasti hanya media yg tulis seperti ini yaitu,pembualndeso,sumber medianya dicrop linknya yaaa memfitnah sila googl media yg tuli,0
2023-03-13 05:45:51+00:00,https://twitter.com/Totok_Lotus/status/1635155191061422080,user itu berpakaian secara muslim apa hubunganya ma kadrun somplak lo drun,Totok_Lotus,user berpakaian muslim hubunganya ma kadrun somplak lo drun,1
2023-02-16 20:54:03+00:00,https://twitter.com/Mastolib6/status/1626324050644713472,jangan jeelekan pak anies toh prabowo sudah banyak limpahan pendukung cebong dan bazer juga,Mastolib6,jeelekan ani prabowo limpahan pendukung cebong bazer,0
2023-01-09 07:08:22+00:00,https://twitter.com/MilaRiska9/status/1612345520827269125,harus tau kalian nihelektabilitasaniesbaswedanmerosot cukup tajam sedangkan tingkat elektoral ketua umum gerindra prabowo subianto terus meningkat luar biasa pilihan kita prabowo lebih baik indonesia terus maju,MilaRiska9,tau nihelektabilitasaniesbaswedanmerosot tajam tingkat elektor ketua gerindra prabowo subianto meningkat pilihan prabowo indonesia maju,0
2023-03-13 03:09:03+00:00,https://twitter.com/AsatArifin5/status/1635115728272773124,user jangan itu survey bayaran yakan biasanya gitu narasi yg di bangun oposisi juga para buzzer user,AsatArifin5,user survey bayaran yakan gitu narasi yg bangun oposisi buzzer user,1
2023-01-09 07:41:54+00:00,https://twitter.com/GerindraJKT_/status/1612353958340886528,jangan biarkan kekayaan negara ini hanya jadi isapan jempol prabowo subianto,GerindraJKT_,biarkan kekayaan negara isapan jempol prabowo subianto,0
2022-12-07 12:32:18+00:00,https://twitter.com/foxpole/status/1600468239141638145,mau nyapres modal jualan cabean dangdutan sekarang bahkan sampai jualan meme menyenangkan bukan,foxpole,nyapr modal jualan cabean dangdutan jualan meme menyenangkan,1
2023-03-13 02:49:39+00:00,https://twitter.com/speafky/status/1635110845079519234,karakter anies emg suka bohong,speafky,karakt ani emg suka bohong,1
2023-02-19 23:01:02+00:00,https://twitter.com/ratih_ploey/status/1627443168240349184,namun demikian muzani mengingatkan bahwa bantuan ini bukan bagian dari agenda politik untuk prabowo subianto,ratih_ploey,muzani bantuan agenda politik prabowo subianto,0
2023-03-13 02:35:20+00:00,https://twitter.com/RudyFarthuack/status/1635107243116085248,user koq gak di sosoooorrr yaaa karena ompong ituu itu tadi gigi palsunya jatooh kesikut sikut mau ketemu user jadinya omponglaahhh,RudyFarthuack,user koq gak sosoooorrr yaaa ompong ituu gigi palsunya jatooh kesikut sikut ketemu user omponglaahhh,0
2023-03-12 17:57:01+00:00,https://twitter.com/Praseti01999/status/1634976806012067848,dulu media seword buat nyerang prabowo sekarang nebar fitnah pake media abal abal lagi buat nyerang anies,Praseti01999,media seword nyerang prabowo nebar fitnah pake media abal abal nyerang ani,0
2023-03-13 05:56:14+00:00,https://twitter.com/rintocw/status/1635157803479482368,user lulusan amerika paling goblok srjagat,rintocw,user lulusan amerika goblok srjagat,1
2023-01-08 14:44:13+00:00,https://twitter.com/adit_youtuber/status/1612097850938388480,belum kawin lagi lur,adit_youtuber,kawin lur,1
2023-01-09 08:05:44+00:00,https://twitter.com/Andrii_ptr/status/1612359958435360768,iya banget pendukung jokowi betul sangat cair sebagian besar memilih prabowo subianto yang memang pilihan kita karena fokus kerjanya prabowo lebih baik indonesia terus maju,Andrii_ptr,iya banget pendukung jokowi cair memilih prabowo subianto pilihan foku kerjanya prabowo indonesia maju,0
2023-03-12 10:03:24+00:00,https://twitter.com/BangToy64204269/status/1634857615120564227,lu goblok sihh makanmu cacing sihh,BangToy64204269,lu goblok sihh makanmu cace sihh,1
2023-01-08 12:04:06+00:00,https://twitter.com/Darisrizal06/status/1612057555307724803,rosiade neh penjilatkau jilat pantatnya sesama kafirun,Darisrizal06,rosiad neh penjilatkau jilat pantatnya kafirun,1
2023-03-12 10:03:24+00:00,https://twitter.com/BangToy64204269/status/1634857615120564227,lu goblok sihh makanmu cacing sihh,BangToy64204269,lu goblok sihh makanmu cace sihh,1
2023-02-16 20:06:33+00:00,https://twitter.com/Master64011220/status/1626312094521126912,bagian dari sekongkol kuasaan rakyat pd menderita,Master64011220,sekongkol kuasaan rakyat pd menderita,1
2023-01-08 12:54:35+00:00,https://twitter.com/WidiyaniLeny/status/1612070261100253186,nyeseuh pak bilih teu aya matahari buruan ngajemur pakean da ayeuna mah sapopoe hujan bapak di hambalang bumina abdi cakeut pak bade ulin ka bumi bapak tapi sieun nyasar da bumi bapak mah luas,WidiyaniLeny,nyeseuh bilih teu aya matahari buruan ngajemur pakean da ayeuna mah sapopo hujan hambalang bumina abdi cakeut bade ulin ka bumi sieun nyasar da bumi mah lua,1
2023-03-12 13:29:04+00:00,https://twitter.com/Iriani47821483/status/1634909374509649920,sok merakyat lu pak awas jatoh ke got lagi,Iriani47821483,sok merakyat lu awa jatoh got,1
2023-01-09 05:30:42+00:00,https://twitter.com/inisiwerr/status/1612320941484429313,willy prabowo,inisiwerr,willi prabowo,0
2023-01-08 13:38:36+00:00,https://twitter.com/SonoraFM92/status/1612081337309220864,prabowo sindir kadernya yang ingin pindah partai kalau mau pisah pisah yang baik via,SonoraFM92,prabowo sindir kadernya pindah partai pisah pisah via,1
2023-03-12 20:57:33+00:00,https://twitter.com/Supardi86074351/status/1635022237991575553,yohanies si penjual kecap setelah ngecap di singapura terus jualan ke austria spa ada yg mau beli orang kecap sdh basi dan salah produksi kecap beracun,Supardi86074351,yohani si penjual kecap ngecap singapura jualan austria spa yg beli orang kecap sdh basi salah produksi kecap beracun,1
2023-03-13 01:53:08+00:00,https://twitter.com/aristoteles7747/status/1635096625831100421,akibat janji politii anies yang sebenarnya ilegal di legalkan,aristoteles7747,akibat janji politii ani ileg legalkan,0
2023-02-28 23:02:45+00:00,https://twitter.com/jerrysujari/status/1630705091346042881,id maksudnya jokowi biar dukung ganjarprabowo jangan sampai salah arah mendukung anies,jerrysujari,id maksudnya jokowi biar dukung ganjarprabowo salah arah mendukung ani,1
2023-01-08 10:44:22+00:00,https://twitter.com/Yulia_4ja/status/1612037488272642048,bunglon,Yulia_4ja,bunglon,1
2023-03-13 06:45:30+00:00,https://twitter.com/Abah_Utun/status/1635170200206344193,lha itu yg di koran tulisan pak anies,Abah_Utun,lha yg koran tulisan ani,0
2023-03-12 08:32:23+00:00,https://twitter.com/RoyRojaya/status/1634834711507001345,terlalu berat bisa retak otaknya kl dikasih matematika,RoyRojaya,berat retak otaknya kl dikasih matematika,0
2023-01-08 15:20:04+00:00,https://twitter.com/bengkeldodo/status/1612106872492027915,ujar ga pentingbagi anda ga papa mas toh tidak akan mempengaruhi pilihan dan sikap sayabahwa saya akan dukung,bengkeldodo,ga pentingbagi ga papa ma mempengaruhi pilihan sikap sayabahwa dukung,1
2023-03-12 14:21:33+00:00,https://twitter.com/Novelis11/status/1634922583408939012,asal kamu tahu aja kepemilikan lahan oleh itu dr tahun kamu harus lebih pinter dikit dgn mencari referensi berita yg benar jgn krn dukung kamu jd bodoh paham,Novelis11,aja kepemilikan lahan dr pinter dikit dgn mencari referensi berita yg jgn krn dukung jd bodoh paham,0
2023-03-12 16:02:54+00:00,https://twitter.com/wongjowonotobso/status/1634948086459154434,woi buzeer kulup ngaku muslim cuma mau bikin fitnah,wongjowonotobso,woi buzeer kulup ngaku muslim bikin fitnah,0
2023-01-09 08:54:02+00:00,https://twitter.com/kumparan/status/1612372111234068480,personel gabungan siap untuk mengamankan kunjungan kerja panglima tni laksamana tni yudo margono dan kapolri jenderal pol listyo sigit prabowo ke sorong,kumparan,personel gabungan mengamankan kunjungan kerja panglima tni laksamana tni yudo margono kapolri jender pol listyo sigit prabowo sorong,0
